10;0.249534;-0.226189;-0.218176;-0.516088;0.0561597;0.194345;0.205754;-0.248706;-0.184443;-0.848204;0.018057;0.208265;0.204167;-0.242511;-0.120449;-0.913366;-0.044506;0.208306;0.232727;-0.276537;-0.140692;-0.732944;0.0429283;0.229152;0.251181;-0.281896;-0.0214457;-0.928329;-0.0736613;0.246717;0.229213;-0.268323;-0.0481169;-0.958265;-0.158733;0.22771;0
11;-0.573883;0.56855;-0.0112677;-0.517274;-0.470662;-0.514858;-0.609934;0.54271;0.0252327;-0.850301;-0.414572;-0.497883;-0.605185;0.528264;0.0918328;-0.915802;-0.409427;-0.484917;-0.613578;0.564018;0.134868;-0.735892;-0.443752;-0.511151;-0.598073;0.562147;0.183675;-0.930592;-0.407328;-0.47798;-0.594684;0.564242;0.220784;-0.961022;-0.426894;-0.469225;0
12;0.0758547;-0.013492;0.784341;-0.518187;-0.172633;0.0512983;0.0649969;-0.0538277;0.569236;-0.849432;-0.0928252;0.092503;0.0953447;-0.0663716;0.299862;-0.911523;-0.11645;0.120239;0.0494657;-0.0630218;0.588436;-0.734326;-0.0661224;0.0764438;0.055844;-0.0613187;0.596742;-0.927405;-0.146356;0.0884133;0.0158303;-0.0265669;0.837874;-0.958962;-0.235;0.0562296;0
13;-0.178451;0.227332;0.458146;-0.518176;-0.336607;-0.164134;-0.207203;0.202332;0.474514;-0.851366;-0.243158;-0.138194;-0.191166;0.209682;0.531145;-0.916672;-0.238278;-0.118915;-0.183693;0.156894;-0.280301;-0.728946;-0.115507;-0.123571;-0.16865;0.160252;-0.178519;-0.923279;-0.218008;-0.0993237;-0.20539;0.200531;0.0834998;-0.955807;-0.290639;-0.127837;0
14;-0.116058;0.123452;0.342273;-0.530406;-0.254999;-0.110707;-0.145511;0.10057;0.208185;-0.868577;-0.203232;-0.0852744;-0.134697;0.0895515;0.0400662;-0.931327;-0.215339;-0.0712457;-0.139647;0.0429798;-0.936116;-0.731235;0.00894041;-0.0853938;-0.154395;0.0809531;-1.00387;-0.927096;-0.153473;-0.0873913;-0.185593;0.117732;-1.13941;-0.956742;-0.248442;-0.111318;0
15;-0.556181;0.591695;0.952685;-0.526748;-0.589251;-0.498485;-0.595193;0.565828;0.896853;-0.864325;-0.455334;-0.483826;-0.599657;0.562989;0.852445;-0.929376;-0.434883;-0.479261;-0.56371;0.491467;-0.558644;-0.730472;-0.244545;-0.464675;-0.599992;0.545916;-0.447473;-0.926564;-0.345386;-0.479571;-0.661036;0.614263;-0.488445;-0.956812;-0.401654;-0.529794;0
16;-0.530616;0.571823;1.1012;-0.528094;-0.558712;-0.475219;-0.56547;0.542078;0.919345;-0.865004;-0.434553;-0.45654;-0.568593;0.538711;0.650753;-0.927152;-0.408824;-0.450983;-0.560951;0.484355;-0.589314;-0.730251;-0.294156;-0.462185;-0.573838;0.529514;-0.511469;-0.925989;-0.363771;-0.455706;-0.582023;0.566576;-0.584332;-0.955941;-0.395883;-0.457426;0
17;0.545444;-0.555026;-0.496881;-0.519935;0.242447;0.431321;0.480237;-0.545135;-0.459608;-0.854646;0.153326;0.428213;0.47921;-0.535191;-0.401172;-0.920509;0.0696219;0.425645;0.512782;-0.585256;-0.410598;-0.738222;0.208284;0.455725;0.504294;-0.598938;-0.332612;-0.936003;0.0340411;0.445591;0.473071;-0.586217;-0.231103;-0.968282;-0.0864407;0.417283;0
18;0.624531;-0.621539;-0.398716;-0.52194;0.272082;0.493366;0.553924;-0.60611;-0.394764;-0.857293;0.183373;0.486094;0.545979;-0.585919;-0.382671;-0.922435;0.088664;0.477354;0.598674;-0.658553;-0.693392;-0.73484;0.236431;0.523779;0.597217;-0.669172;-0.713501;-0.931355;0.069296;0.517185;0.570038;-0.653475;-0.6185;-0.964176;-0.0597945;0.491224;0
19;0.806365;-0.800192;-0.330804;-0.514267;0.415154;0.633828;0.774949;-0.812874;-0.250918;-0.845424;0.30236;0.656429;0.80295;-0.823199;-0.205871;-0.910032;0.199861;0.67207;0.753943;-0.800454;-0.538461;-0.727265;0.322447;0.64495;0.805743;-0.831571;-0.288723;-0.923244;0.149992;0.674694;0.804403;-0.831943;0.0728768;-0.95684;0.0157871;0.665851;0
20;1.68601;-1.72042;-1.2126;-0.540968;1.01367;1.27754;1.64135;-1.72604;-1.18973;-0.885181;0.712515;1.28568;1.67568;-1.76404;-1.24763;-0.966321;0.541961;1.29258;1.58737;-1.63682;-1.33716;-0.777499;0.828828;1.26159;1.69926;-1.70102;-1.77602;-0.968692;0.504189;1.3087;1.858;-1.80644;-2.07249;-0.989827;0.34377;1.39425;0
21;1.7898;-1.84876;-1.73268;-0.527191;1.15232;1.34993;1.73349;-1.83486;-1.70658;-0.862272;0.790089;1.34935;1.76547;-1.86056;-1.69668;-0.93176;0.602568;1.35317;1.68861;-1.76088;-1.41841;-0.793802;0.899666;1.33297;1.78796;-1.82045;-1.77926;-0.998325;0.54808;1.36837;1.90418;-1.90332;-2.06797;-1.01831;0.363417;1.42414;0
22;-0.142214;0.161663;0.2464;-0.51662;-0.23736;-0.133112;-0.171467;0.132523;0.202534;-0.848176;-0.198789;-0.1076;-0.152786;0.117603;0.190559;-0.912387;-0.209257;-0.0865968;-0.174013;0.124322;0.553101;-0.73605;-0.190379;-0.115271;-0.172148;0.134903;0.117398;-0.925497;-0.236366;-0.102506;-0.209781;0.161784;0.0699964;-0.955154;-0.299185;-0.13177;0
23;0.0533746;-0.0616391;1.10877;-0.531652;-0.0860769;0.0323402;0.0208187;-0.0946403;0.840307;-0.869275;-0.094806;0.0552938;0.0456693;-0.112329;0.395259;-0.92876;-0.12111;0.0790333;0.00857438;-0.0889389;-0.427083;-0.73479;-0.0558888;0.0415865;0.0176356;-0.0944234;-0.380401;-0.931;-0.15145;0.0565935;0.0220121;-0.0948273;-0.368802;-0.961946;-0.216854;0.0609492;0
24;-0.443213;0.427001;0.991575;-0.525334;-0.45129;-0.396801;-0.463713;0.385182;0.910165;-0.862024;-0.365181;-0.364757;-0.442879;0.345145;0.833985;-0.926668;-0.351847;-0.338678;-0.454079;0.396536;0.137699;-0.737111;-0.358102;-0.364252;-0.430406;0.390239;0.166299;-0.93186;-0.330883;-0.326835;-0.447085;0.394637;0.316421;-0.963496;-0.364039;-0.337075;0
25;0.169665;-0.17606;-0.191373;-0.516514;-0.0416902;0.128854;0.102167;-0.171761;-0.17339;-0.848741;-0.0534156;0.123097;0.0996179;-0.164213;-0.137272;-0.913583;-0.0974815;0.123471;0.13966;-0.203129;-0.254839;-0.732153;-0.00204037;0.151968;0.128076;-0.195196;-0.0150827;-0.928997;-0.11322;0.14728;0.0916429;-0.164154;0.148447;-0.960863;-0.196409;0.117585;0
26;0.640222;-0.691712;-0.546096;-0.515413;0.35658;0.50543;0.569183;-0.686228;-0.392999;-0.849041;0.224663;0.49767;0.581271;-0.698437;-0.144251;-0.917244;0.131255;0.504016;0.576748;-0.681061;-0.204136;-0.738069;0.266829;0.506351;0.57769;-0.680512;-0.603857;-0.928033;0.079221;0.502071;0.58481;-0.687116;-0.782379;-0.956649;-0.0254088;0.502237;0
27;0.705713;-0.759896;-0.357595;-0.518219;0.39103;0.556272;0.63084;-0.74852;-0.181489;-0.85462;0.244357;0.545629;0.63393;-0.75081;0.0983899;-0.925239;0.138759;0.544414;0.662288;-0.765389;-0.533048;-0.735868;0.320503;0.573576;0.692561;-0.783292;-0.844976;-0.927353;0.129524;0.589576;0.725812;-0.822419;-1.11575;-0.954903;0.0179026;0.607642;0
28;1.25253;-1.25953;-0.412636;-0.518819;0.728423;0.967317;1.18633;-1.24143;-0.20968;-0.856295;0.511558;0.962372;1.20182;-1.24728;0.0961814;-0.927756;0.366126;0.962933;1.19255;-1.25088;-0.636316;-0.734364;0.609019;0.976095;1.2491;-1.27518;-0.94769;-0.925749;0.332778;0.996869;1.30017;-1.30889;-1.19082;-0.953705;0.172965;1.01904;0
29;1.09573;-1.09578;-0.13398;-0.521007;0.619239;0.851845;1.02744;-1.08935;0.0398248;-0.859498;0.427501;0.845783;1.03575;-1.0913;0.302315;-0.930493;0.291698;0.843356;1.02748;-1.08622;-0.966224;-0.72855;0.523343;0.853264;1.08126;-1.1146;-1.23196;-0.920476;0.271857;0.87675;1.15707;-1.1631;-1.4445;-0.949292;0.137643;0.919139;0
30;0.706842;-0.749511;-0.149963;-0.521166;0.401436;0.557134;0.639429;-0.751294;0.0286646;-0.85985;0.248886;0.552244;0.645751;-0.760412;0.296505;-0.930537;0.14735;0.553301;0.644332;-0.738626;-0.497303;-0.736697;0.296962;0.559467;0.646494;-0.742738;-0.831357;-0.927773;0.111235;0.554574;0.679234;-0.771066;-1.30361;-0.952208;-0.00196254;0.573032;0
31;-0.561767;0.557668;0.268378;-0.518401;-0.471459;-0.503656;-0.576047;0.524026;0.346949;-0.852711;-0.41275;-0.466462;-0.565616;0.496556;0.449142;-0.918803;-0.387499;-0.448559;-0.552072;0.506773;-0.721799;-0.726673;-0.367902;-0.453885;-0.483927;0.455191;-0.983435;-0.917856;-0.322993;-0.374565;-0.433827;0.417344;-0.980671;-0.948926;-0.34742;-0.325276;0
32;-1.09643;1.13384;-0.200336;-0.51235;-0.856814;-1.01208;-1.09864;1.10041;-0.237521;-0.841292;-0.706848;-0.967546;-1.08738;1.08352;-0.28459;-0.904709;-0.640839;-0.94545;-1.20729;1.20723;1.44297;-0.739568;-0.825726;-1.0946;-1.36138;1.27754;1.35636;-0.931788;-0.739481;-1.23131;-1.26187;1.17926;0.896006;-0.957746;-0.63748;-1.11896;0
33;-1.331;1.40875;0.374987;-0.513963;-1.06247;-1.25078;-1.35516;1.38976;0.304387;-0.843703;-0.882081;-1.23297;-1.36467;1.38512;0.209388;-0.907002;-0.802265;-1.23227;-1.32176;1.34758;1.00731;-0.734097;-0.8364;-1.21494;-1.34549;1.37042;0.502637;-0.923033;-0.711846;-1.21381;-1.35508;1.37702;0.75638;-0.954484;-0.674453;-1.21729;0
34;1.12946;-1.13093;-1.15388;-0.512158;0.655075;0.876836;1.05203;-1.11012;-1.13014;-0.841591;0.454788;0.863974;1.05461;-1.09985;-1.09788;-0.905615;0.317201;0.857091;1.07068;-1.12587;-0.624347;-0.732518;0.549198;0.885632;1.10772;-1.14553;-0.537597;-0.9294;0.270364;0.895841;1.1214;-1.15053;-0.371867;-0.962462;0.115215;0.893968;0
35;-0.47877;0.450825;1.02202;-0.524119;-0.444289;-0.428685;-0.47661;0.398536;0.84073;-0.859429;-0.359786;-0.376333;-0.444769;0.355002;0.494809;-0.920242;-0.339023;-0.340294;-0.496862;0.443396;-0.365203;-0.731462;-0.372678;-0.403259;-0.431213;0.372844;-0.764601;-0.92139;-0.309878;-0.327631;-0.328275;0.281672;-0.920215;-0.950837;-0.302204;-0.233242;0
36;0.625783;-0.654199;-0.778988;-0.51816;0.360464;0.494227;0.577502;-0.664468;-0.692885;-0.852621;0.219944;0.504285;0.590489;-0.665643;-0.542885;-0.920113;0.123481;0.511288;0.552564;-0.636051;-0.666393;-0.735672;0.228466;0.487262;0.586884;-0.668609;-0.716816;-0.931785;0.0715114;0.509231;0.58259;-0.671179;-0.612491;-0.964797;-0.0488337;0.500664;0
37;0.968831;-0.970789;-0.90322;-0.519948;0.57199;0.757055;0.920665;-0.964601;-0.847208;-0.855195;0.388786;0.766403;0.942644;-0.961773;-0.753672;-0.922113;0.262872;0.775488;0.892418;-0.957683;-0.791504;-0.737982;0.409497;0.751182;0.902428;-0.95766;-0.69576;-0.938709;0.179065;0.746288;0.901554;-0.956138;-0.694252;-0.97039;0.0396901;0.736646;0
38;-0.515897;0.494984;-0.0686733;-0.516102;-0.466577;-0.462293;-0.566611;0.485125;-0.0336332;-0.8482;-0.397067;-0.458193;-0.54463;0.458485;0.0172291;-0.913158;-0.371263;-0.429976;-0.566934;0.496254;0.341333;-0.736376;-0.430078;-0.467994;-0.529638;0.471469;0.167986;-0.92846;-0.365477;-0.415931;-0.469987;0.406695;0.0476339;-0.957511;-0.375928;-0.357527;0
39;-0.291258;0.286497;0.272696;-0.519283;-0.348234;-0.262371;-0.339363;0.273086;0.352382;-0.853921;-0.287309;-0.253956;-0.329175;0.259506;0.452639;-0.920122;-0.290108;-0.238492;-0.317116;0.245049;-0.252465;-0.731584;-0.242403;-0.241422;-0.299546;0.228574;-0.287125;-0.925254;-0.263497;-0.212284;-0.287689;0.21667;-0.311544;-0.95544;-0.304622;-0.198632;0
40;0.132066;-0.148454;-0.0362371;-0.529222;0.0213582;0.0978317;0.0941048;-0.155371;-0.0421318;-0.868715;-0.0428373;0.116482;0.0995982;-0.158418;-0.0434488;-0.934232;-0.0931794;0.123471;0.113783;-0.184321;-0.776552;-0.736519;0.0555693;0.13039;0.135769;-0.180787;-0.814577;-0.933839;-0.0702266;0.153644;0.111035;-0.161953;-0.895399;-0.964143;-0.168813;0.133317;0
41;0.2221;-0.212809;-0.175776;-0.522252;0.0416561;0.17194;0.19154;-0.232569;-0.135031;-0.858126;-0.000878823;0.196689;0.205147;-0.245137;-0.0494384;-0.924298;-0.0521794;0.209114;0.204542;-0.250438;-0.634236;-0.733728;0.0739791;0.205914;0.226319;-0.257136;-0.576604;-0.930766;-0.0600077;0.22683;0.200346;-0.229296;-0.613465;-0.961293;-0.163777;0.204899;0
42;-0.884825;0.785455;1.10502;-0.532334;-0.654699;-0.806123;-0.934828;0.798823;1.10213;-0.875218;-0.58346;-0.806306;-0.936239;0.777701;0.936552;-0.939431;-0.54668;-0.797595;-0.943132;0.793482;-0.385626;-0.736451;-0.623075;-0.828187;-0.866034;0.73102;-0.971633;-0.923774;-0.466097;-0.730152;-0.796537;0.68337;-1.09908;-0.953552;-0.432058;-0.657225;0
43;0.326037;-0.326552;0.739118;-0.528674;0.10579;0.25639;0.2883;-0.336486;0.353903;-0.862469;0.0665907;0.275242;0.314343;-0.345752;-0.183387;-0.919577;0.00555842;0.296372;0.294486;-0.358587;-0.834345;-0.729289;0.122841;0.279778;0.298198;-0.361044;-0.769072;-0.925733;-0.0282591;0.284105;0.295114;-0.348328;-0.705569;-0.957717;-0.127852;0.279626;0
44;0.142485;-0.132199;0.346688;-0.521387;-0.015246;0.106449;0.116121;-0.154082;0.0246599;-0.852359;-0.0249001;0.134673;0.13232;-0.160352;-0.386209;-0.911685;-0.0712685;0.150133;0.102918;-0.159627;-0.589541;-0.729383;-0.00641139;0.12126;0.103752;-0.160164;-0.409993;-0.925931;-0.116292;0.127393;0.0926764;-0.143107;-0.233012;-0.958438;-0.199975;0.118372;0
45;0.192659;-0.178161;-0.209853;-0.514999;0.0555003;0.147812;0.186469;-0.215869;-0.219888;-0.845873;0.0128582;0.192554;0.217149;-0.229796;-0.192297;-0.910325;-0.0389831;0.218809;0.169501;-0.230504;-0.681471;-0.726025;0.0920936;0.176866;0.2016;-0.233453;-0.471311;-0.9217;-0.0725385;0.206942;0.199321;-0.214504;-0.249197;-0.954255;-0.1633;0.204112;0
46;-1.24872;1.35351;0.281333;-0.511635;-1.00725;-1.16546;-1.29043;1.32273;0.228514;-0.840135;-0.852799;-1.16434;-1.33221;1.33032;0.181744;-0.903564;-0.784937;-1.19753;-1.20316;1.26295;1.60795;-0.734021;-0.757568;-1.08962;-1.15204;1.2582;1.04918;-0.922717;-0.651911;-1.01096;-1.03386;1.17377;0.256196;-0.948035;-0.559606;-0.884554;0
47;-1.21025;1.25112;1.82124;-0.530306;-1.04043;-1.12669;-1.26927;1.23587;1.88031;-0.871925;-0.842257;-1.14284;-1.29572;1.24249;1.97718;-0.939728;-0.770645;-1.15956;-1.17275;1.1335;-0.585715;-0.728556;-0.756752;-1.05891;-1.08808;1.07901;-0.893443;-0.919318;-0.590291;-0.947322;-1.03183;1.04349;-0.898548;-0.950261;-0.548373;-0.883768;0
48;1.0001;-1.05688;-0.291987;-0.518213;0.595859;0.780322;0.949908;-1.06332;-0.120028;-0.853689;0.399972;0.787902;0.981906;-1.09343;0.123543;-0.924168;0.277669;0.803766;0.894742;-0.996864;-1.09733;-0.729647;0.441316;0.752842;0.970791;-1.0432;-1.35399;-0.922388;0.23709;0.796404;1.00868;-1.07109;-1.53733;-0.951659;0.0984862;0.813734;0
49;0.893892;-0.958132;-0.150457;-0.518557;0.540295;0.700181;0.81483;-0.952055;-0.0286351;-0.854009;0.347125;0.686197;0.827632;-0.960231;0.158549;-0.922043;0.229639;0.689845;0.85904;-0.98053;-1.104;-0.72458;0.470098;0.725454;0.961432;-1.06853;-1.22817;-0.918231;0.253983;0.789245;1.07199;-1.16513;-1.30462;-0.949256;0.131247;0.85857;0
50;-1.22527;1.37643;2.7532;-0.52529;-1.1495;-1.14134;-1.23911;1.31474;2.83708;-0.864464;-0.880957;-1.1106;-1.2371;1.30255;2.70472;-0.929912;-0.770241;-1.09734;-1.20866;1.28978;0.676597;-0.733582;-0.89355;-1.09543;-1.17114;1.2682;0.792554;-0.927306;-0.676154;-1.03085;-1.13228;1.25954;0.846951;-0.957389;-0.624439;-0.983667;1
51;-2.96038;3.61714;0.650181;-0.517957;-2.60152;-3.37408;-2.85028;3.6654;0.633086;-0.850764;-2.06965;-3.24227;-2.78057;3.6619;0.681432;-0.91575;-1.76798;-3.15843;-2.84488;3.66675;1.7502;-0.746457;-2.38819;-3.25492;-2.68687;3.54822;0.37245;-0.927756;-1.60565;-3.01004;-2.57201;3.48945;0.0034506;-0.954751;-1.29552;-2.84872;1
52;1.28569;-1.31765;-1.59502;-0.511187;0.820581;0.991446;1.19104;-1.26943;-1.58149;-0.839941;0.550987;0.965679;1.18725;-1.25372;-1.54267;-0.904154;0.385884;0.952429;1.16357;-1.25584;-0.293441;-0.751069;0.565747;0.954516;1.12464;-1.23125;0.182156;-0.961458;0.272925;0.907774;1.09403;-1.21347;0.35298;-0.995169;0.114947;0.874303;1
53;1.06151;-1.16994;-1.50416;-0.512511;0.722743;0.825994;0.925875;-1.08749;-1.47338;-0.84262;0.449364;0.769711;0.901834;-1.0604;-1.41503;-0.907675;0.297197;0.744786;0.933562;-1.10053;0.0374407;-0.759386;0.474177;0.78189;0.836216;-1.05329;0.491362;-0.969786;0.194462;0.696172;0.781795;-1.03005;0.60108;-1.00169;0.0450233;0.647759;1
54;1.45735;-1.45945;-1.69369;-0.510654;0.926755;1.11553;1.36992;-1.41503;-1.66079;-0.83955;0.636703;1.09467;1.36289;-1.39551;-1.60061;-0.90436;0.454995;1.07685;1.33892;-1.40449;-0.419508;-0.751902;0.646609;1.08316;1.2955;-1.3766;0.0571017;-0.96453;0.328975;1.02948;1.27213;-1.35671;0.267419;-0.999817;0.156755;0.999373;1
55;0.914589;-1.0432;-1.56753;-0.511787;0.651291;0.715692;0.791098;-0.975561;-1.53911;-0.841309;0.40242;0.668006;0.77799;-0.953978;-1.48189;-0.906172;0.258683;0.652679;0.690782;-0.90396;0.0913542;-0.760564;0.317948;0.595154;0.587486;-0.868966;0.485158;-0.969568;0.0980185;0.508435;0.466578;-0.841489;0.636024;-1.00236;-0.0457959;0.410204;1
56;0.525709;-0.52345;0.339824;-0.529318;0.235807;0.41581;0.480115;-0.518997;0.13535;-0.865475;0.158717;0.428213;0.488429;-0.509643;-0.113375;-0.926284;0.0740142;0.432916;0.456553;-0.51429;0.0151831;-0.746255;0.176478;0.410908;0.451757;-0.498655;0.107485;-0.944719;0.0213395;0.405021;0.409304;-0.475537;0.0295416;-0.97374;-0.0960584;0.368513;1
57;-0.495409;0.552042;0.416856;-0.520242;-0.553765;-0.443335;-0.560227;0.566672;0.535645;-0.855629;-0.432317;-0.451578;-0.60265;0.612834;0.760661;-0.922973;-0.433921;-0.481685;-0.475267;0.473657;0.114616;-0.735395;-0.38325;-0.383341;-0.463811;0.48385;0.331311;-0.931815;-0.377266;-0.356269;-0.488426;0.506787;0.407415;-0.962494;-0.406026;-0.373259;1
58;-0.248034;0.259712;0.460824;-0.522577;-0.304803;-0.224455;-0.319059;0.280826;0.496357;-0.85848;-0.265951;-0.235765;-0.351011;0.328821;0.574089;-0.924318;-0.294909;-0.257075;-0.25458;0.209717;-0.310779;-0.732954;-0.256703;-0.185816;-0.284291;0.24402;-0.188093;-0.929021;-0.290358;-0.198761;-0.349153;0.287791;-0.0886948;-0.960528;-0.34951;-0.251334;1
59;-0.395567;0.358606;0.797815;-0.521442;-0.411022;-0.354577;-0.453354;0.342352;0.865535;-0.857011;-0.362995;-0.355661;-0.478956;0.358999;0.922111;-0.922592;-0.370879;-0.370996;-0.397772;0.303211;0.0360896;-0.733365;-0.169576;-0.313626;-0.403238;0.327688;0.66541;-0.933495;-0.244851;-0.302971;-0.446205;0.376006;0.944086;-0.965733;-0.322945;-0.336288;1
60;-0.124204;0.0240558;0.243529;-0.521299;-0.173142;-0.118463;-0.168544;0.010102;0.306208;-0.85674;-0.19318;-0.105946;-0.175326;0.0105077;0.404849;-0.922778;-0.222329;-0.106796;-0.143844;0.00348932;-0.188846;-0.734868;0.0027087;-0.0895435;-0.154857;0.0290966;0.343095;-0.936094;-0.145199;-0.0881868;-0.187964;0.064609;0.544633;-0.968255;-0.217719;-0.113678;1
61;0.0245828;-0.0379493;0.0900214;-0.518051;-0.120238;0.00821178;-0.0714431;-0.0256554;0.222616;-0.852493;-0.143956;-0.0224322;-0.11231;-0.00633576;0.450336;-0.919957;-0.198123;-0.0526628;0.0143715;-0.0811932;0.435628;-0.738902;-0.049964;0.0465661;0.00134838;-0.0699756;0.908145;-0.938116;-0.159473;0.04307;-0.0363079;-0.0388152;0.93914;-0.967824;-0.237367;0.0129661;1
62;-0.725438;0.781436;0.380547;-0.516381;-0.639153;-0.654459;-0.754928;0.73616;0.534209;-0.849686;-0.536182;-0.632663;-0.770482;0.742542;0.741651;-0.91628;-0.506983;-0.63762;-0.779016;0.779831;1.62225;-0.74389;-0.630435;-0.667179;-0.851888;0.849533;2.31253;-0.943171;-0.566582;-0.715037;-0.91359;0.920207;2.67932;-0.974683;-0.573711;-0.76735;1
63;-0.6222;0.655227;0.262588;-0.517463;-0.606176;-0.558807;-0.713724;0.680498;0.161749;-0.848899;-0.507917;-0.5938;-0.766294;0.722978;0.0777843;-0.912393;-0.50049;-0.63358;-0.644844;0.598814;0.682633;-0.738364;-0.428966;-0.540199;-0.742435;0.672446;1.25934;-0.937509;-0.470347;-0.611623;-0.84153;0.748179;1.33333;-0.967394;-0.508941;-0.698915;1
64;-1.6544;1.48584;0.142469;-0.523001;-1.0844;-1.6015;-1.69332;1.54392;0.181235;-0.859638;-0.98314;-1.61003;-1.70049;1.55212;0.221358;-0.925421;-0.890281;-1.61039;-1.71344;1.57557;0.0653959;-0.741639;-1.14693;-1.65397;-1.68376;1.52403;-0.3387;-0.931663;-0.861225;-1.59486;-1.59199;1.46671;-0.369758;-0.961961;-0.741942;-1.48395;1
65;-1.31719;1.12939;0.363009;-0.525502;-0.827698;-1.23871;-1.374;1.16897;0.354639;-0.863331;-0.782183;-1.25612;-1.36413;1.1626;0.242841;-0.927083;-0.704015;-1.2347;-1.38895;1.19737;-0.45108;-0.735129;-0.884905;-1.28963;-1.33772;1.15672;-0.665109;-0.927805;-0.659029;-1.20824;-1.28039;1.13839;-0.566204;-0.960219;-0.596682;-1.1402;1
